plot,Date,Recorder,Observer,Quadrant,Zone,Litt.depth,month,conmod,disturbed,seeded,wateredJul2012 
620,6/18/14,CD,HR,S,Outer,0,6,Salsola,FALSE,FALSE,FALSE
620,6/18/14,CD,HR,W,Inner,0,6,Salsola,FALSE,FALSE,FALSE
620,6/18/14,CD,HR,W,Outer,0,6,Salsola,FALSE,FALSE,FALSE
621,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,TRUE,TRUE
621,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,TRUE,TRUE
621,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,TRUE,TRUE
621,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,TRUE,TRUE
621,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,TRUE,TRUE
621,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,TRUE,TRUE
621,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,TRUE,TRUE
621,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,TRUE,TRUE
621,6/18/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,TRUE
621,6/18/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,TRUE
621,6/18/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,TRUE
621,6/18/14,CD,HR,E,Outer,0,6,Salsola,FALSE,TRUE,TRUE
621,6/18/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,TRUE
621,6/18/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,TRUE
621,6/18/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,TRUE
621,6/18/14,CD,HR,W,Outer,0,6,Salsola,FALSE,TRUE,TRUE
622,10/25/14,SM,SF,N,Inner,0,10,Bare,FALSE,FALSE,TRUE
622,10/25/14,SM,SF,N,Outer,0,10,Bare,FALSE,FALSE,TRUE
622,10/25/14,SM,SF,E,Inner,0,10,Bare,FALSE,FALSE,TRUE
622,10/25/14,SM,SF,E,Outer,0,10,Bare,FALSE,FALSE,TRUE
622,10/25/14,SM,SF,S,Inner,0,10,Bare,FALSE,FALSE,TRUE
622,10/25/14,SM,SF,S,Outer,0,10,Bare,FALSE,FALSE,TRUE
622,10/25/14,SM,SF,W,Inner,0,10,Bare,FALSE,FALSE,TRUE
622,10/25/14,SM,SF,W,Outer,0,10,Bare,FALSE,FALSE,TRUE
622,6/18/14,CD,HR,N,Inner,0,6,Bare,FALSE,FALSE,TRUE
622,6/18/14,CD,HR,N,Outer,0,6,Bare,FALSE,FALSE,TRUE
622,6/18/14,CD,HR,E,Inner,0,6,Bare,FALSE,FALSE,TRUE
622,6/18/14,CD,HR,E,Outer,0,6,Bare,FALSE,FALSE,TRUE
622,6/18/14,CD,HR,S,Inner,0,6,Bare,FALSE,FALSE,TRUE
622,6/18/14,CD,HR,S,Outer,0,6,Bare,FALSE,FALSE,TRUE
622,6/18/14,CD,HR,W,Inner,0,6,Bare,FALSE,FALSE,TRUE
622,6/18/14,CD,HR,W,Outer,0,6,Bare,FALSE,FALSE,TRUE
623,10/25/14,SM,SF,N,Inner,0.5,10,Fence,FALSE,TRUE,FALSE
623,10/25/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,TRUE,FALSE
623,10/25/14,SM,SF,E,Inner,0.5,10,Fence,FALSE,TRUE,FALSE
623,10/25/14,SM,SF,E,Outer,0.5,10,Fence,FALSE,TRUE,FALSE
623,10/25/14,SM,SF,S,Inner,1,10,Fence,FALSE,TRUE,FALSE
623,10/25/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,TRUE,FALSE
623,10/25/14,SM,SF,W,Inner,2,10,Fence,FALSE,TRUE,FALSE
623,10/25/14,SM,SF,W,Outer,1.5,10,Fence,FALSE,TRUE,FALSE
623,6/18/14,CD,HR,N,Inner,1.5,6,Fence,FALSE,TRUE,FALSE
623,6/18/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,TRUE,FALSE
623,6/18/14,CD,HR,E,Inner,0,6,Fence,FALSE,TRUE,FALSE
623,6/18/14,CD,HR,E,Outer,0,6,Fence,FALSE,TRUE,FALSE
623,6/18/14,CD,HR,S,Inner,2,6,Fence,FALSE,TRUE,FALSE
623,6/18/14,CD,HR,S,Outer,0,6,Fence,FALSE,TRUE,FALSE
623,6/18/14,CD,HR,W,Inner,9,6,Fence,FALSE,TRUE,FALSE
623,6/18/14,CD,HR,W,Outer,5,6,Fence,FALSE,TRUE,FALSE
624,10/25/14,SM,SF,N,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
624,10/25/14,SM,SF,N,Outer,0.1,10,Fence,TRUE,TRUE,FALSE
624,10/25/14,SM,SF,E,Inner,0,10,Fence,TRUE,TRUE,FALSE
624,10/25/14,SM,SF,E,Outer,0,10,Fence,TRUE,TRUE,FALSE
624,10/25/14,SM,SF,S,Inner,1,10,Fence,TRUE,TRUE,FALSE
624,10/25/14,SM,SF,S,Outer,0.01,10,Fence,TRUE,TRUE,FALSE
624,10/25/14,SM,SF,W,Inner,2,10,Fence,TRUE,TRUE,FALSE
624,10/25/14,SM,SF,W,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
624,6/18/14,CD,HR,N,Inner,2,6,Fence,TRUE,TRUE,FALSE
624,6/18/14,CD,HR,N,Outer,0.5,6,Fence,TRUE,TRUE,FALSE
624,6/18/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,TRUE,FALSE
624,6/18/14,CD,HR,E,Outer,0,6,Fence,TRUE,TRUE,FALSE
624,6/18/14,CD,HR,S,Inner,4,6,Fence,TRUE,TRUE,FALSE
624,6/18/14,CD,HR,S,Outer,1,6,Fence,TRUE,TRUE,FALSE
624,6/18/14,CD,HR,W,Inner,8,6,Fence,TRUE,TRUE,FALSE
624,6/18/14,CD,HR,W,Outer,3,6,Fence,TRUE,TRUE,FALSE
625,10/25/14,SM,SF,N,Inner,0.1,10,Fence,FALSE,FALSE,FALSE
625,10/25/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
625,10/25/14,SM,SF,E,Inner,0.1,10,Fence,FALSE,FALSE,FALSE
625,10/25/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,FALSE,FALSE
625,10/25/14,SM,SF,S,Inner,1,10,Fence,FALSE,FALSE,FALSE
625,10/25/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
625,10/25/14,SM,SF,W,Inner,2.5,10,Fence,FALSE,FALSE,FALSE
625,10/25/14,SM,SF,W,Outer,1,10,Fence,FALSE,FALSE,FALSE
625,6/18/14,CD,HR,N,Inner,2.5,6,Fence,FALSE,FALSE,FALSE
625,6/18/14,CD,HR,N,Outer,1,6,Fence,FALSE,FALSE,FALSE
625,6/18/14,CD,HR,E,Inner,0.5,6,Fence,FALSE,FALSE,FALSE
625,6/18/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
625,6/18/14,CD,HR,S,Inner,6,6,Fence,FALSE,FALSE,FALSE
625,6/18/14,CD,HR,S,Outer,4,6,Fence,FALSE,FALSE,FALSE
625,6/18/14,CD,HR,W,Inner,10,6,Fence,FALSE,FALSE,FALSE
625,6/18/14,CD,HR,W,Outer,4,6,Fence,FALSE,FALSE,FALSE
626,10/25/14,SM,SF,N,Inner,1,10,Fence,FALSE,TRUE,TRUE
626,10/25/14,SM,SF,N,Outer,1,10,Fence,FALSE,TRUE,TRUE
626,10/25/14,SM,SF,E,Inner,0.1,10,Fence,FALSE,TRUE,TRUE
626,10/25/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,TRUE,TRUE
626,10/25/14,SM,SF,S,Inner,1.5,10,Fence,FALSE,TRUE,TRUE
626,10/25/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,TRUE,TRUE
626,10/25/14,SM,SF,W,Inner,1.5,10,Fence,FALSE,TRUE,TRUE
626,10/25/14,SM,SF,W,Outer,1,10,Fence,FALSE,TRUE,TRUE
626,6/18/14,CD,HR,N,Inner,4,6,Fence,FALSE,TRUE,TRUE
626,6/18/14,CD,HR,N,Outer,2,6,Fence,FALSE,TRUE,TRUE
626,6/18/14,CD,HR,E,Inner,0.5,6,Fence,FALSE,TRUE,TRUE
626,6/18/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,TRUE,TRUE
626,6/18/14,CD,HR,S,Inner,5,6,Fence,FALSE,TRUE,TRUE
626,6/18/14,CD,HR,S,Outer,2.5,6,Fence,FALSE,TRUE,TRUE
626,6/18/14,CD,HR,W,Inner,10,6,Fence,FALSE,TRUE,TRUE
626,6/18/14,CD,HR,W,Outer,8,6,Fence,FALSE,TRUE,TRUE
627,10/25/14,SM,SF,N,Inner,0.5,10,Bare,TRUE,FALSE,FALSE
627,10/25/14,SM,SF,N,Outer,0.1,10,Bare,TRUE,FALSE,FALSE
627,10/25/14,SM,SF,E,Inner,0,10,Bare,TRUE,FALSE,FALSE
627,10/25/14,SM,SF,E,Outer,0,10,Bare,TRUE,FALSE,FALSE
627,10/25/14,SM,SF,S,Inner,0.1,10,Bare,TRUE,FALSE,FALSE
627,10/25/14,SM,SF,S,Outer,0.1,10,Bare,TRUE,FALSE,FALSE
627,10/25/14,SM,SF,W,Inner,0,10,Bare,TRUE,FALSE,FALSE
627,10/25/14,SM,SF,W,Outer,0,10,Bare,TRUE,FALSE,FALSE
627,6/18/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,FALSE
627,6/18/14,CD,HR,N,Outer,0,6,Bare,TRUE,FALSE,FALSE
627,6/18/14,CD,HR,E,Inner,0,6,Bare,TRUE,FALSE,FALSE
627,6/18/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,FALSE
627,6/18/14,CD,HR,S,Inner,0,6,Bare,TRUE,FALSE,FALSE
627,6/18/14,CD,HR,S,Outer,0,6,Bare,TRUE,FALSE,FALSE
627,6/18/14,CD,HR,W,Inner,0,6,Bare,TRUE,FALSE,FALSE
627,6/18/14,CD,HR,W,Outer,0,6,Bare,TRUE,FALSE,FALSE
628,10/25/14,SM,SF,N,Inner,1,10,Fence,TRUE,TRUE,TRUE
628,10/25/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,TRUE,TRUE
628,10/25/14,SM,SF,E,Inner,0.1,10,Fence,TRUE,TRUE,TRUE
628,10/25/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,TRUE,TRUE
628,10/25/14,SM,SF,S,Inner,1,10,Fence,TRUE,TRUE,TRUE
628,10/25/14,SM,SF,S,Outer,1.5,10,Fence,TRUE,TRUE,TRUE
628,10/25/14,SM,SF,W,Inner,2.5,10,Fence,TRUE,TRUE,TRUE
628,10/25/14,SM,SF,W,Outer,1,10,Fence,TRUE,TRUE,TRUE
628,6/18/14,CD,HR,N,Inner,7,6,Fence,TRUE,TRUE,TRUE
628,6/18/14,CD,HR,N,Outer,4,6,Fence,TRUE,TRUE,TRUE
628,6/18/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,TRUE,TRUE
628,6/18/14,CD,HR,E,Outer,0,6,Fence,TRUE,TRUE,TRUE
628,6/18/14,CD,HR,S,Inner,8,6,Fence,TRUE,TRUE,TRUE
628,6/18/14,CD,HR,S,Outer,5,6,Fence,TRUE,TRUE,TRUE
628,6/18/14,CD,HR,W,Inner,9,6,Fence,TRUE,TRUE,TRUE
628,6/18/14,CD,HR,W,Outer,4,6,Fence,TRUE,TRUE,TRUE
629,10/25/14,SM,SF,N,Inner,0,10,Bare,TRUE,TRUE,TRUE
629,10/25/14,SM,SF,N,Outer,0,10,Bare,TRUE,TRUE,TRUE
629,10/25/14,SM,SF,E,Inner,0,10,Bare,TRUE,TRUE,TRUE
629,10/25/14,SM,SF,E,Outer,0,10,Bare,TRUE,TRUE,TRUE
629,10/25/14,SM,SF,S,Inner,0,10,Bare,TRUE,TRUE,TRUE
629,10/25/14,SM,SF,S,Outer,0,10,Bare,TRUE,TRUE,TRUE
629,10/25/14,SM,SF,W,Inner,0,10,Bare,TRUE,TRUE,TRUE
629,10/25/14,SM,SF,W,Outer,0,10,Bare,TRUE,TRUE,TRUE
629,6/18/14,CD,HR,N,Inner,0,6,Bare,TRUE,TRUE,TRUE
629,6/18/14,CD,HR,N,Outer,0,6,Bare,TRUE,TRUE,TRUE
629,6/18/14,CD,HR,E,Inner,0,6,Bare,TRUE,TRUE,TRUE
629,6/18/14,CD,HR,E,Outer,0,6,Bare,TRUE,TRUE,TRUE
629,6/18/14,CD,HR,S,Inner,0,6,Bare,TRUE,TRUE,TRUE
629,6/18/14,CD,HR,S,Outer,0,6,Bare,TRUE,TRUE,TRUE
629,6/18/14,CD,HR,W,Inner,0,6,Bare,TRUE,TRUE,TRUE
629,6/18/14,CD,HR,W,Outer,0,6,Bare,TRUE,TRUE,TRUE
630,10/25/14,SM,SF,N,Inner,0,10,Bare,FALSE,TRUE,FALSE
630,10/25/14,SM,SF,N,Outer,0,10,Bare,FALSE,TRUE,FALSE
630,10/25/14,SM,SF,E,Inner,0,10,Bare,FALSE,TRUE,FALSE
630,10/25/14,SM,SF,E,Outer,0,10,Bare,FALSE,TRUE,FALSE
630,10/25/14,SM,SF,S,Inner,0,10,Bare,FALSE,TRUE,FALSE
630,10/25/14,SM,SF,S,Outer,0,10,Bare,FALSE,TRUE,FALSE
630,10/25/14,SM,SF,W,Inner,0,10,Bare,FALSE,TRUE,FALSE
630,10/25/14,SM,SF,W,Outer,0,10,Bare,FALSE,TRUE,FALSE
630,6/18/14,CD,HR,N,Inner,0,6,Bare,FALSE,TRUE,FALSE
630,6/18/14,CD,HR,N,Outer,0,6,Bare,FALSE,TRUE,FALSE
630,6/18/14,CD,HR,E,Inner,0,6,Bare,FALSE,TRUE,FALSE
630,6/18/14,CD,HR,E,Outer,0,6,Bare,FALSE,TRUE,FALSE
630,6/18/14,CD,HR,S,Inner,0,6,Bare,FALSE,TRUE,FALSE
630,6/18/14,CD,HR,S,Outer,0,6,Bare,FALSE,TRUE,FALSE
630,6/18/14,CD,HR,W,Inner,0,6,Bare,FALSE,TRUE,FALSE
630,6/18/14,CD,HR,W,Outer,0,6,Bare,FALSE,TRUE,FALSE
631,10/25/14,SM,SF,N,Inner,0,10,Bare,TRUE,TRUE,FALSE
631,10/25/14,SM,SF,N,Outer,0,10,Bare,TRUE,TRUE,FALSE
631,10/25/14,SM,SF,E,Inner,0,10,Bare,TRUE,TRUE,FALSE
631,10/25/14,SM,SF,E,Outer,0,10,Bare,TRUE,TRUE,FALSE
631,10/25/14,SM,SF,S,Inner,0,10,Bare,TRUE,TRUE,FALSE
631,10/25/14,SM,SF,S,Outer,0,10,Bare,TRUE,TRUE,FALSE
631,10/25/14,SM,SF,W,Inner,0,10,Bare,TRUE,TRUE,FALSE
631,10/25/14,SM,SF,W,Outer,0,10,Bare,TRUE,TRUE,FALSE
631,6/18/14,CD,HR,N,Inner,0,6,Bare,TRUE,TRUE,FALSE
631,6/18/14,CD,HR,N,Outer,0,6,Bare,TRUE,TRUE,FALSE
631,6/18/14,CD,HR,E,Inner,0,6,Bare,TRUE,TRUE,FALSE
631,6/18/14,CD,HR,E,Outer,0,6,Bare,TRUE,TRUE,FALSE
631,6/18/14,CD,HR,S,Inner,0,6,Bare,TRUE,TRUE,FALSE
631,6/18/14,CD,HR,S,Outer,0,6,Bare,TRUE,TRUE,FALSE
631,6/18/14,CD,HR,W,Inner,0,6,Bare,TRUE,TRUE,FALSE
631,6/18/14,CD,HR,W,Outer,0,6,Bare,TRUE,TRUE,FALSE
632,10/25/14,SM,SF,N,Inner,0,10,Bare,FALSE,TRUE,TRUE
632,10/25/14,SM,SF,N,Outer,0,10,Bare,FALSE,TRUE,TRUE
632,10/25/14,SM,SF,E,Inner,0,10,Bare,FALSE,TRUE,TRUE
632,10/25/14,SM,SF,E,Outer,0,10,Bare,FALSE,TRUE,TRUE
632,10/25/14,SM,SF,S,Inner,0,10,Bare,FALSE,TRUE,TRUE
632,10/25/14,SM,SF,S,Outer,0,10,Bare,FALSE,TRUE,TRUE
632,10/25/14,SM,SF,W,Inner,0,10,Bare,FALSE,TRUE,TRUE
632,10/25/14,SM,SF,W,Outer,0,10,Bare,FALSE,TRUE,TRUE
632,6/18/14,CD,HR,N,Inner,0,6,Bare,FALSE,TRUE,TRUE
632,6/18/14,CD,HR,N,Outer,0,6,Bare,FALSE,TRUE,TRUE
632,6/18/14,CD,HR,E,Inner,0,6,Bare,FALSE,TRUE,TRUE
632,6/18/14,CD,HR,E,Outer,0,6,Bare,FALSE,TRUE,TRUE
632,6/18/14,CD,HR,S,Inner,0,6,Bare,FALSE,TRUE,TRUE
632,6/18/14,CD,HR,S,Outer,0,6,Bare,FALSE,TRUE,TRUE
632,6/18/14,CD,HR,W,Inner,0,6,Bare,FALSE,TRUE,TRUE
632,6/18/14,CD,HR,W,Outer,0,6,Bare,FALSE,TRUE,TRUE
633,10/25/14,SM,SF,N,Inner,1,10,Fence,FALSE,FALSE,TRUE
633,10/25/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,FALSE,TRUE
633,10/25/14,SM,SF,E,Inner,0.1,10,Fence,FALSE,FALSE,TRUE
633,10/25/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,FALSE,TRUE
633,10/25/14,SM,SF,S,Inner,1.5,10,Fence,FALSE,FALSE,TRUE
633,10/25/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,FALSE,TRUE
633,10/25/14,SM,SF,W,Inner,8,10,Fence,FALSE,FALSE,TRUE
633,10/25/14,SM,SF,W,Outer,2,10,Fence,FALSE,FALSE,TRUE
633,6/18/14,CD,HR,N,Inner,4,6,Fence,FALSE,FALSE,TRUE
633,6/18/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
633,6/18/14,CD,HR,E,Inner,1,6,Fence,FALSE,FALSE,TRUE
633,6/18/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
633,6/18/14,CD,HR,S,Inner,5,6,Fence,FALSE,FALSE,TRUE
633,6/18/14,CD,HR,S,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
633,6/18/14,CD,HR,W,Inner,15,6,Fence,FALSE,FALSE,TRUE
633,6/18/14,CD,HR,W,Outer,8,6,Fence,FALSE,FALSE,TRUE
634,10/25/14,SM,SF,N,Inner,0,10,Bare,TRUE,FALSE,TRUE
634,10/25/14,SM,SF,N,Outer,0,10,Bare,TRUE,FALSE,TRUE
634,10/25/14,SM,SF,E,Inner,0,10,Bare,TRUE,FALSE,TRUE
634,10/25/14,SM,SF,E,Outer,0,10,Bare,TRUE,FALSE,TRUE
634,10/25/14,SM,SF,S,Inner,0,10,Bare,TRUE,FALSE,TRUE
634,10/25/14,SM,SF,S,Outer,0,10,Bare,TRUE,FALSE,TRUE
634,10/25/14,SM,SF,W,Inner,0,10,Bare,TRUE,FALSE,TRUE
634,10/25/14,SM,SF,W,Outer,0,10,Bare,TRUE,FALSE,TRUE
634,6/18/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,TRUE
634,6/18/14,CD,HR,N,Outer,0,6,Bare,TRUE,FALSE,TRUE
634,6/18/14,CD,HR,E,Inner,0,6,Bare,TRUE,FALSE,TRUE
634,6/18/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,TRUE
634,6/18/14,CD,HR,S,Inner,0.5,6,Bare,TRUE,FALSE,TRUE
634,6/18/14,CD,HR,S,Outer,0.5,6,Bare,TRUE,FALSE,TRUE
634,6/18/14,CD,HR,W,Inner,0,6,Bare,TRUE,FALSE,TRUE
634,6/18/14,CD,HR,W,Outer,0,6,Bare,TRUE,FALSE,TRUE
635,10/25/14,SM,SF,N,Inner,1,10,Fence,TRUE,FALSE,TRUE
635,10/25/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,FALSE,TRUE
635,10/25/14,SM,SF,E,Inner,0.1,10,Fence,TRUE,FALSE,TRUE
635,10/25/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,FALSE,TRUE
635,10/25/14,SM,SF,S,Inner,1,10,Fence,TRUE,FALSE,TRUE
635,10/25/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,FALSE,TRUE
635,10/25/14,SM,SF,W,Inner,3,10,Fence,TRUE,FALSE,TRUE
635,10/25/14,SM,SF,W,Outer,1.5,10,Fence,TRUE,FALSE,TRUE
635,6/18/14,CD,HR,N,Inner,10,6,Fence,TRUE,FALSE,TRUE
635,6/18/14,CD,HR,N,Outer,5,6,Fence,TRUE,FALSE,TRUE
635,6/18/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,FALSE,TRUE
635,6/18/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,FALSE,TRUE
635,6/18/14,CD,HR,S,Inner,1.5,6,Fence,TRUE,FALSE,TRUE
635,6/18/14,CD,HR,S,Outer,0.5,6,Fence,TRUE,FALSE,TRUE
635,6/18/14,CD,HR,W,Inner,10,6,Fence,TRUE,FALSE,TRUE
635,6/18/14,CD,HR,W,Outer,5,6,Fence,TRUE,FALSE,TRUE
636,10/25/14,SM,SF,N,Inner,0.5,10,Fence,TRUE,FALSE,FALSE
636,10/25/14,SM,SF,N,Outer,0.1,10,Fence,TRUE,FALSE,FALSE
636,10/25/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,FALSE,FALSE
636,10/25/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,FALSE,FALSE
636,10/25/14,SM,SF,S,Inner,1,10,Fence,TRUE,FALSE,FALSE
636,10/25/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,FALSE,FALSE
636,10/25/14,SM,SF,W,Inner,3,10,Fence,TRUE,FALSE,FALSE
636,10/25/14,SM,SF,W,Outer,1,10,Fence,TRUE,FALSE,FALSE
636,6/18/14,CD,HR,N,Inner,4,6,Fence,TRUE,FALSE,FALSE
636,6/18/14,CD,HR,N,Outer,1,6,Fence,TRUE,FALSE,FALSE
636,6/18/14,CD,HR,E,Inner,1.5,6,Fence,TRUE,FALSE,FALSE
636,6/18/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,FALSE,FALSE
636,6/18/14,CD,HR,S,Inner,4,6,Fence,TRUE,FALSE,FALSE
636,6/18/14,CD,HR,S,Outer,1,6,Fence,TRUE,FALSE,FALSE
636,6/18/14,CD,HR,W,Inner,12,6,Fence,TRUE,FALSE,FALSE
636,6/18/14,CD,HR,W,Outer,10,6,Fence,TRUE,FALSE,FALSE
637,10/25/14,SM,SF,N,Inner,0,10,Bare,FALSE,FALSE,FALSE
637,10/25/14,SM,SF,N,Outer,0,10,Bare,FALSE,FALSE,FALSE
637,10/25/14,SM,SF,E,Inner,0,10,Bare,FALSE,FALSE,FALSE
637,10/25/14,SM,SF,E,Outer,0,10,Bare,FALSE,FALSE,FALSE
637,10/25/14,SM,SF,S,Inner,0,10,Bare,FALSE,FALSE,FALSE
637,10/25/14,SM,SF,S,Outer,0,10,Bare,FALSE,FALSE,FALSE
637,10/25/14,SM,SF,W,Inner,0,10,Bare,FALSE,FALSE,FALSE
637,10/25/14,SM,SF,W,Outer,0,10,Bare,FALSE,FALSE,FALSE
637,6/18/14,CD,HR,N,Inner,0,6,Bare,FALSE,FALSE,FALSE
637,6/18/14,CD,HR,N,Outer,0,6,Bare,FALSE,FALSE,FALSE
637,6/18/14,CD,HR,E,Inner,0.5,6,Bare,FALSE,FALSE,FALSE
637,6/18/14,CD,HR,E,Outer,0.5,6,Bare,FALSE,FALSE,FALSE
637,6/18/14,CD,HR,S,Inner,0,6,Bare,FALSE,FALSE,FALSE
637,6/18/14,CD,HR,S,Outer,0.5,6,Bare,FALSE,FALSE,FALSE
637,6/18/14,CD,HR,W,Inner,0,6,Bare,FALSE,FALSE,FALSE
637,6/18/14,CD,HR,W,Outer,0,6,Bare,FALSE,FALSE,FALSE
638,10/25/14,SM,SF,N,Inner,1,10,Fence,TRUE,TRUE,FALSE
638,10/25/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
638,10/25/14,SM,SF,E,Inner,0.1,10,Fence,TRUE,TRUE,FALSE
638,10/25/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,TRUE,FALSE
638,10/25/14,SM,SF,S,Inner,1.5,10,Fence,TRUE,TRUE,FALSE
638,10/25/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
638,10/25/14,SM,SF,W,Inner,3.5,10,Fence,TRUE,TRUE,FALSE
638,10/25/14,SM,SF,W,Outer,2,10,Fence,TRUE,TRUE,FALSE
638,6/18/14,CD,HR,N,Inner,4,6,Fence,TRUE,TRUE,FALSE
638,6/18/14,CD,HR,N,Outer,1,6,Fence,TRUE,TRUE,FALSE
638,6/18/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,TRUE,FALSE
638,6/18/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,TRUE,FALSE
638,6/18/14,CD,HR,S,Inner,11,6,Fence,TRUE,TRUE,FALSE
638,6/18/14,CD,HR,S,Outer,2,6,Fence,TRUE,TRUE,FALSE
638,6/18/14,CD,HR,W,Inner,9,6,Fence,TRUE,TRUE,FALSE
638,6/18/14,CD,HR,W,Outer,4,6,Fence,TRUE,TRUE,FALSE
639,10/25/14,SM,SF,N,Inner,0.5,10,Salsola,FALSE,TRUE,TRUE
639,10/25/14,SM,SF,N,Outer,0,10,Salsola,FALSE,TRUE,TRUE
639,10/25/14,SM,SF,E,Inner,1,10,Salsola,FALSE,TRUE,TRUE
639,10/25/14,SM,SF,E,Outer,0.5,10,Salsola,FALSE,TRUE,TRUE
639,10/25/14,SM,SF,S,Inner,1,10,Salsola,FALSE,TRUE,TRUE
639,10/25/14,SM,SF,S,Outer,0.5,10,Salsola,FALSE,TRUE,TRUE
639,10/25/14,SM,SF,W,Inner,0.5,10,Salsola,FALSE,TRUE,TRUE
639,10/25/14,SM,SF,W,Outer,0.5,10,Salsola,FALSE,TRUE,TRUE
639,6/18/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,TRUE
639,6/18/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,TRUE
639,6/18/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,TRUE
639,6/18/14,CD,HR,E,Outer,0,6,Salsola,FALSE,TRUE,TRUE
639,6/18/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,TRUE
639,6/18/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,TRUE
639,6/18/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,TRUE
639,6/18/14,CD,HR,W,Outer,0,6,Salsola,FALSE,TRUE,TRUE
640,10/25/14,SM,SF,N,Inner,0.1,10,Salsola,FALSE,FALSE,TRUE
640,10/25/14,SM,SF,N,Outer,0.1,10,Salsola,FALSE,FALSE,TRUE
640,10/25/14,SM,SF,E,Inner,0,10,Salsola,FALSE,FALSE,TRUE
640,10/25/14,SM,SF,E,Outer,0,10,Salsola,FALSE,FALSE,TRUE
640,10/25/14,SM,SF,S,Inner,0,10,Salsola,FALSE,FALSE,TRUE
640,10/25/14,SM,SF,S,Outer,0,10,Salsola,FALSE,FALSE,TRUE
640,10/25/14,SM,SF,W,Inner,0,10,Salsola,FALSE,FALSE,TRUE
640,10/25/14,SM,SF,W,Outer,0,10,Salsola,FALSE,FALSE,TRUE
640,6/18/14,CD,HR,N,Inner,0,6,Salsola,FALSE,FALSE,TRUE
640,6/18/14,CD,HR,N,Outer,0,6,Salsola,FALSE,FALSE,TRUE
640,6/18/14,CD,HR,E,Inner,0,6,Salsola,FALSE,FALSE,TRUE
640,6/18/14,CD,HR,E,Outer,0,6,Salsola,FALSE,FALSE,TRUE
